id,template_id,menu_id,group_name,group_order,item_order,parent_id,is_sidebar_visible
10093,4,71,Settings,20,100.0,,True
9207,5,344,Manufacturing,23,234.0,340.0,True
9208,7,352,Manufacturing,23,242.0,340.0,True
9209,1,345,Manufacturing,23,235.0,340.0,True
9210,15,342,Manufacturing,23,232.0,340.0,True
9211,9,350,Manufacturing,23,240.0,340.0,True
9212,13,345,Manufacturing,23,235.0,340.0,True
9213,3,349,Manufacturing,23,239.0,340.0,True
9214,10,343,Manufacturing,23,233.0,340.0,True
9215,7,351,Manufacturing,23,241.0,340.0,True
10094,4,72,Settings,20,100.0,,True
10095,4,73,Settings,20,100.0,,True
10096,4,74,Settings,20,100.0,,True
10097,4,75,Settings,20,100.0,,True
4234,9,95,Delivery,26,,,True
4235,9,96,Performance,27,,,True
4236,9,97,General,5,,,True
4237,9,98,Performance,27,,,True
4238,9,99,Resources,28,,,True
4239,9,100,Resources,28,,,True
4240,9,101,Resources,28,,,True
4241,9,19,Reports,30,,,True
4243,9,35,Voucher,10,,,True
4244,9,38,Voucher,10,,,True
4245,9,103,Dashboard Analytics,5,,,True
4246,9,104,Dashboard Analytics,5,,,True
4247,9,55,Settings,20,,,True
4248,9,47,Master,20,,,True
4249,9,48,Master,20,,,True
4250,9,44,Reports,30,,,True
4393,7,32,General,5,,,False
10098,4,76,Settings,20,100.0,,True
9216,12,343,Manufacturing,23,233.0,340.0,True
10099,4,77,Reports,30,100.0,,True
9218,8,340,Manufacturing,23,230.0,340.0,True
9219,1,347,Manufacturing,23,237.0,340.0,True
9220,3,352,Manufacturing,23,242.0,340.0,True
9221,15,345,Manufacturing,23,235.0,340.0,True
9222,1,342,Manufacturing,23,232.0,340.0,True
9223,7,341,Manufacturing,23,231.0,340.0,True
9224,7,349,Manufacturing,23,239.0,340.0,True
9225,13,342,Manufacturing,23,232.0,340.0,True
9226,3,351,Manufacturing,23,241.0,340.0,True
9227,16,344,Manufacturing,23,234.0,340.0,True
9228,13,347,Manufacturing,23,237.0,340.0,True
9229,16,345,Manufacturing,23,235.0,340.0,True
9230,9,341,Manufacturing,23,231.0,340.0,True
9231,9,349,Manufacturing,23,239.0,340.0,True
9232,11,343,Manufacturing,23,233.0,340.0,True
9233,5,342,Manufacturing,23,232.0,340.0,True
9234,15,344,Manufacturing,23,234.0,340.0,True
9235,3,350,Manufacturing,23,240.0,340.0,True
10100,4,78,Reports,30,100.0,,True
9237,5,347,Manufacturing,23,237.0,340.0,True
9238,11,342,Manufacturing,23,232.0,340.0,True
9239,5,343,Manufacturing,23,233.0,340.0,True
9240,3,348,Manufacturing,23,238.0,340.0,True
9241,11,347,Manufacturing,23,237.0,340.0,True
9242,12,344,Manufacturing,23,234.0,340.0,True
9243,10,344,Manufacturing,23,234.0,340.0,True
10101,4,80,Accounting,20,100.0,,True
4308,8,93,Delivery,26,,,True
4309,8,94,Delivery,26,,,True
4310,8,95,Delivery,26,,,True
4311,8,96,Performance,27,,,True
4312,8,97,General,5,,,True
4313,8,98,Performance,27,,,True
4314,8,99,Resources,28,,,True
4315,8,100,Resources,28,,,True
4316,8,101,Resources,28,,,True
4317,8,19,Reports,30,,,True
4318,8,35,Voucher,10,,,True
4319,8,38,Voucher,10,,,True
4320,8,103,Dashboard Analytics,5,,,True
4321,8,104,Dashboard Analytics,5,,,True
4322,8,55,Settings,20,,,True
4323,8,47,Master,20,,,True
4324,8,48,Master,20,,,True
4325,8,44,Reports,30,,,True
4326,8,81,Reports,30,,,True
4327,8,108,General,5,,,True
4328,8,109,General,5,,,True
4329,8,110,General,5,,,True
4330,8,111,General,5,,,True
4331,8,112,General,5,,,True
4332,8,113,General,5,,,True
4333,8,114,General,5,,,True
4334,8,115,General,5,,,True
4335,8,127,System Shell,40,,,True
4336,8,78,Reports,30,,,True
4337,8,85,Master,20,,,True
4338,8,57,POS,15,,,True
4339,8,24,POS,15,,,True
4340,8,86,POS,15,,,True
4341,8,88,POS,15,,,True
4342,8,56,Master,20,,,True
4343,8,49,Reports,30,,,True
4344,8,77,Reports,30,,,True
4345,8,5,Voucher,10,,,True
4383,7,93,Delivery,26,,,True
4384,7,94,Delivery,26,,,True
4385,7,95,Delivery,26,,,True
4386,7,96,Performance,27,,,True
4387,7,97,General,5,,,True
4388,7,98,Performance,27,,,True
4389,7,99,Resources,28,,,True
4390,7,100,Resources,28,,,True
4391,7,101,Resources,28,,,True
4392,7,19,Reports,30,,,True
4394,7,35,Voucher,10,,,True
4395,7,38,Voucher,10,,,True
4396,7,103,Dashboard Analytics,5,,,True
4397,7,104,Dashboard Analytics,5,,,True
4398,7,55,Settings,20,,,True
4399,7,47,Master,20,,,True
4400,7,48,Master,20,,,True
4401,7,44,Reports,30,,,True
4402,7,81,Reports,30,,,True
4403,7,108,General,5,,,True
4404,7,109,General,5,,,True
4405,7,110,General,5,,,True
4406,7,111,General,5,,,True
4407,7,112,General,5,,,True
4408,7,113,General,5,,,True
4409,7,114,General,5,,,True
4410,7,115,General,5,,,True
4411,7,127,System Shell,40,,,True
4412,7,78,Reports,30,,,True
4413,7,85,Master,20,,,True
4414,7,57,POS,15,,,True
4415,7,24,POS,15,,,True
4416,7,86,POS,15,,,True
4417,7,88,POS,15,,,True
4418,7,56,Master,20,,,True
4419,7,49,Reports,30,,,True
4420,7,77,Reports,30,,,True
4421,7,5,Voucher,10,,,True
4422,7,7,Voucher,10,,,True
4423,7,8,Voucher,10,,,True
4424,7,9,Voucher,10,,,True
4425,7,10,Voucher,10,,,True
4426,7,11,Voucher,10,,,True
4427,7,12,Master,20,,,True
4428,7,28,Master,20,,,True
4429,7,58,General,5,,,True
4430,7,59,Payroll,25,,,True
4431,7,60,Payroll,25,,,True
4432,7,61,Payroll,25,,,True
10102,4,81,Reports,30,100.0,,True
10103,4,82,Reports,30,100.0,,True
10104,4,83,Reports,30,100.0,,True
10105,4,84,Reports,30,100.0,,True
10106,4,85,Accounting,20,100.0,,True
10107,4,86,POS,15,100.0,,True
10108,4,87,Reports,30,100.0,,True
10109,4,88,POS,15,100.0,,True
10110,4,89,Tasks,20,100.0,,True
10111,4,90,Tasks,20,100.0,,True
10112,4,91,Tasks,20,100.0,,True
10113,4,92,Payroll,25,100.0,,True
10114,4,93,Delivery,26,100.0,,True
10115,4,94,Delivery,26,100.0,,True
10116,4,95,Delivery,26,100.0,,True
10117,4,96,Performance,27,100.0,,True
3557,3,122,System Shell,40,,,False
3558,3,123,System Shell,40,,,False
3559,3,124,System Shell,40,,,False
4166,10,32,General,5,,,False
9055,5,159,Inventory,22,220.0,41.0,True
9056,13,159,Inventory,22,220.0,41.0,True
9057,1,159,Inventory,22,220.0,41.0,True
4531,2,53,Settings,20,,,True
4532,2,30,Settings,20,,,True
4533,1,53,Settings,20,,,True
4534,1,30,Settings,20,,,True
1837,3,83,Reports,30,,,True
1838,3,84,Reports,30,,,True
1839,3,85,Master,20,,,True
1840,3,86,POS,15,,,True
1841,3,87,Reports,30,,,True
1842,3,88,POS,15,,,True
1843,3,89,Master,20,,,True
1844,3,90,Master,20,,,True
1845,3,91,Master,20,,,True
3539,3,111,General,5,,,True
3540,3,112,General,5,,,True
3541,3,113,General,5,,,True
3542,3,114,General,5,,,True
3543,3,115,General,5,,,True
3544,3,127,System Shell,40,,,True
3545,3,92,Payroll,25,,,True
3546,3,54,Settings,20,,,True
3547,3,102,Reports,30,,,True
3548,3,116,General,5,,,True
3549,3,117,General,5,,,True
3550,3,118,General,5,,,True
3551,3,119,System Shell,40,,,True
3552,3,120,System Shell,40,,,True
3553,3,105,General,5,,,True
3554,3,106,General,5,,,True
3555,3,107,General,5,,,True
3556,3,121,System Shell,40,,,True
3560,3,125,System Shell,40,,,True
3561,3,126,System Shell,40,,,True
4535,3,53,Settings,20,,,True
10118,4,97,Performance,5,100.0,,True
9059,8,160,Inventory,22,221.0,41.0,True
9060,15,159,Inventory,22,220.0,41.0,True
9061,16,159,Inventory,22,220.0,41.0,True
9062,7,159,Inventory,22,220.0,41.0,True
9063,12,160,Inventory,22,221.0,41.0,True
9064,10,160,Inventory,22,221.0,41.0,True
9065,2,160,Inventory,22,221.0,41.0,True
9066,9,159,Inventory,22,220.0,41.0,True
9067,6,160,Inventory,22,221.0,41.0,True
9068,11,160,Inventory,22,221.0,41.0,True
9069,3,159,Inventory,22,220.0,41.0,True
9070,13,160,Inventory,22,221.0,41.0,True
9071,1,160,Inventory,22,221.0,41.0,True
9072,5,160,Inventory,22,221.0,41.0,True
9073,16,160,Inventory,22,221.0,41.0,True
9074,15,160,Inventory,22,221.0,41.0,True
10119,4,98,Performance,27,100.0,,True
10120,4,99,Resources,28,100.0,,True
10121,4,100,Resources,28,100.0,,True
10122,4,101,Resources,28,100.0,,True
10123,4,102,Reports,30,100.0,,True
10124,4,103,Dashboard Analytics,5,100.0,,True
4156,10,93,Delivery,26,,,True
4157,10,94,Delivery,26,,,True
4158,10,95,Delivery,26,,,True
4159,10,96,Performance,27,,,True
4160,10,97,General,5,,,True
4161,10,98,Performance,27,,,True
4162,10,99,Resources,28,,,True
4163,10,100,Resources,28,,,True
4164,10,101,Resources,28,,,True
4165,10,19,Reports,30,,,True
4167,10,35,Voucher,10,,,True
4168,10,38,Voucher,10,,,True
4169,10,103,Dashboard Analytics,5,,,True
4170,10,104,Dashboard Analytics,5,,,True
4171,10,55,Settings,20,,,True
4172,10,47,Master,20,,,True
4173,10,48,Master,20,,,True
4174,10,44,Reports,30,,,True
4175,10,81,Reports,30,,,True
4176,10,108,General,5,,,True
4177,10,109,General,5,,,True
4178,10,110,General,5,,,True
4179,10,111,General,5,,,True
4180,10,112,General,5,,,True
4181,10,113,General,5,,,True
4182,10,114,General,5,,,True
4183,10,115,General,5,,,True
4184,10,127,System Shell,40,,,True
4185,10,78,Reports,30,,,True
4186,10,85,Master,20,,,True
4187,10,57,POS,15,,,True
4188,10,24,POS,15,,,True
4189,10,86,POS,15,,,True
4190,10,88,POS,15,,,True
4191,10,56,Master,20,,,True
4192,10,49,Reports,30,,,True
4193,10,77,Reports,30,,,True
4194,10,5,Voucher,10,,,True
4195,10,7,Voucher,10,,,True
4196,10,8,Voucher,10,,,True
4197,10,9,Voucher,10,,,True
4539,10,53,Settings,20,,,True
4540,10,30,Settings,20,,,True
4541,9,53,Settings,20,,,True
4542,9,30,Settings,20,,,True
4543,8,53,Settings,20,,,True
4544,8,30,Settings,20,,,True
4436,7,66,Payroll,25,,,True
4437,7,68,Payroll,25,,,True
4198,10,10,Voucher,10,,,True
4199,10,11,Voucher,10,,,True
4200,10,12,Master,20,,,True
4201,10,28,Master,20,,,True
4202,10,58,General,5,,,True
4203,10,59,Payroll,25,,,True
4204,10,60,Payroll,25,,,True
4205,10,61,Payroll,25,,,True
4206,10,62,Payroll,25,,,True
4207,10,63,Payroll,25,,,True
4208,10,65,Payroll,25,,,True
4209,10,66,Payroll,25,,,True
4210,10,68,Payroll,25,,,True
4211,10,70,Master,20,,,True
4212,10,82,Reports,30,,,True
4213,10,83,Reports,30,,,True
4214,10,84,Reports,30,,,True
4215,10,92,Payroll,25,,,True
4216,10,102,Reports,30,,,True
4217,10,116,General,5,,,True
4218,10,117,General,5,,,True
4219,10,118,General,5,,,True
4220,10,119,System Shell,40,,,True
4221,10,120,System Shell,40,,,True
4222,10,105,General,5,,,True
4223,10,106,General,5,,,True
4224,10,107,General,5,,,True
4225,10,121,System Shell,40,,,True
10125,4,104,Dashboard Analytics,5,100.0,,True
10126,4,105,Dashboard Analytics,5,100.0,,True
10127,4,106,Dashboard Analytics,5,100.0,,True
4229,10,125,System Shell,40,,,True
4230,10,126,System Shell,40,,,True
4231,10,54,Settings,20,,,True
4251,9,81,Reports,30,,,True
4252,9,108,General,5,,,True
4253,9,109,General,5,,,True
4254,9,110,General,5,,,True
4255,9,111,General,5,,,True
4256,9,112,General,5,,,True
4257,9,113,General,5,,,True
4258,9,114,General,5,,,True
4259,9,115,General,5,,,True
4260,9,127,System Shell,40,,,True
4261,9,78,Reports,30,,,True
4262,9,85,Master,20,,,True
4263,9,57,POS,15,,,True
4264,9,24,POS,15,,,True
4265,9,86,POS,15,,,True
4266,9,88,POS,15,,,True
4267,9,56,Master,20,,,True
4268,9,49,Reports,30,,,True
4269,9,77,Reports,30,,,True
4270,9,5,Voucher,10,,,True
4271,9,7,Voucher,10,,,True
4272,9,8,Voucher,10,,,True
4273,9,9,Voucher,10,,,True
4274,9,10,Voucher,10,,,True
4275,9,11,Voucher,10,,,True
4276,9,12,Master,20,,,True
4277,9,28,Master,20,,,True
4278,9,58,General,5,,,True
4279,9,59,Payroll,25,,,True
4280,9,60,Payroll,25,,,True
4281,9,61,Payroll,25,,,True
4282,9,62,Payroll,25,,,True
4283,9,63,Payroll,25,,,True
4284,9,65,Payroll,25,,,True
4285,9,66,Payroll,25,,,True
4286,9,68,Payroll,25,,,True
4287,9,70,Master,20,,,True
4288,9,82,Reports,30,,,True
4289,9,83,Reports,30,,,True
4290,9,84,Reports,30,,,True
4291,9,92,Payroll,25,,,True
4292,9,102,Reports,30,,,True
4293,9,116,General,5,,,True
4294,9,117,General,5,,,True
4295,9,118,General,5,,,True
4296,9,119,System Shell,40,,,True
4297,9,120,System Shell,40,,,True
4298,9,105,General,5,,,True
4299,9,106,General,5,,,True
4300,9,107,General,5,,,True
4301,9,121,System Shell,40,,,True
4305,9,125,System Shell,40,,,True
4306,9,126,System Shell,40,,,True
4307,9,54,Settings,20,,,True
4346,8,7,Voucher,10,,,True
4347,8,8,Voucher,10,,,True
4348,8,9,Voucher,10,,,True
4349,8,10,Voucher,10,,,True
4350,8,11,Voucher,10,,,True
4351,8,12,Master,20,,,True
4352,8,28,Master,20,,,True
4353,8,58,General,5,,,True
4354,8,59,Payroll,25,,,True
4355,8,60,Payroll,25,,,True
4356,8,61,Payroll,25,,,True
4357,8,62,Payroll,25,,,True
4358,8,63,Payroll,25,,,True
4359,8,65,Payroll,25,,,True
4360,8,66,Payroll,25,,,True
4361,8,68,Payroll,25,,,True
4362,8,70,Master,20,,,True
4363,8,82,Reports,30,,,True
4364,8,83,Reports,30,,,True
4365,8,84,Reports,30,,,True
4366,8,92,Payroll,25,,,True
4367,8,102,Reports,30,,,True
4368,8,116,General,5,,,True
4369,8,117,General,5,,,True
4370,8,118,General,5,,,True
4371,8,119,System Shell,40,,,True
4372,8,120,System Shell,40,,,True
4373,8,105,General,5,,,True
4374,8,106,General,5,,,True
4375,8,107,General,5,,,True
4376,8,121,System Shell,40,,,True
4380,8,125,System Shell,40,,,True
4381,8,126,System Shell,40,,,True
4382,8,54,Settings,20,,,True
4433,7,62,Payroll,25,,,True
4434,7,63,Payroll,25,,,True
4435,7,65,Payroll,25,,,True
4438,7,70,Master,20,,,True
4439,7,82,Reports,30,,,True
4302,9,122,System Shell,40,,,False
4303,9,123,System Shell,40,,,False
4304,9,124,System Shell,40,,,False
4377,8,122,System Shell,40,,,False
4378,8,123,System Shell,40,,,False
4440,7,83,Reports,30,,,True
4441,7,84,Reports,30,,,True
4442,7,92,Payroll,25,,,True
4443,7,102,Reports,30,,,True
4444,7,116,General,5,,,True
4445,7,117,General,5,,,True
4446,7,118,General,5,,,True
4447,7,119,System Shell,40,,,True
4448,7,120,System Shell,40,,,True
4449,7,105,General,5,,,True
4450,7,106,General,5,,,True
4451,7,107,General,5,,,True
4452,7,121,System Shell,40,,,True
4456,7,125,System Shell,40,,,True
4457,7,126,System Shell,40,,,True
4458,7,54,Settings,20,,,True
4545,7,53,Settings,20,,,True
4546,7,30,Settings,20,,,True
10128,4,107,Dashboard Analytics,5,100.0,,True
10129,4,108,Dashboard Analytics,5,100.0,,True
10130,4,109,Dashboard Analytics,5,100.0,,True
10131,4,110,Dashboard Analytics,5,100.0,,True
10132,4,111,Dashboard Analytics,5,100.0,,True
10133,4,112,Dashboard Analytics,5,100.0,,True
10134,4,113,Dashboard Analytics,5,100.0,,True
10135,4,114,Dashboard Analytics,5,100.0,,True
10136,4,115,Dashboard Analytics,5,100.0,,True
10137,4,116,Dashboard Analytics,5,100.0,,True
10138,4,117,Dashboard Analytics,5,100.0,,True
4453,7,122,System Shell,40,,,False
4454,7,123,System Shell,40,,,False
4455,7,124,System Shell,40,,,False
9076,8,159,Inventory,22,220.0,41.0,True
9077,6,159,Inventory,22,220.0,41.0,True
9078,9,160,Inventory,22,221.0,41.0,True
9079,2,159,Inventory,22,220.0,41.0,True
9080,7,160,Inventory,22,221.0,41.0,True
9081,10,159,Inventory,22,220.0,41.0,True
9082,12,159,Inventory,22,220.0,41.0,True
9083,3,160,Inventory,22,221.0,41.0,True
9084,11,159,Inventory,22,220.0,41.0,True
9244,3,346,Manufacturing,23,236.0,340.0,True
9245,6,345,Manufacturing,23,235.0,340.0,True
10139,4,118,Dashboard Analytics,5,100.0,,True
10140,4,119,System Shell,40,100.0,,True
10141,4,120,System Shell,40,100.0,,True
10142,4,121,System Shell,40,100.0,,True
10143,4,125,System Shell,40,100.0,,True
10144,4,126,System Shell,40,100.0,,True
10145,4,127,System Shell,40,100.0,,True
10146,4,128,Menu Group,20,100.0,,True
10147,4,129,Menu Group,20,100.0,,True
10148,4,130,Menu Group,5,100.0,,True
10149,4,131,Menu Group,20,100.0,,True
10150,4,132,Menu Group,20,100.0,,True
10151,4,133,Menu Group,20,100.0,,True
10152,4,134,Menu Group,20,100.0,,True
10153,4,135,Sales,20,100.0,,True
10154,4,136,Purchases,20,100.0,,True
10155,4,137,Reports,30,100.0,,True
10156,4,138,Settings,20,100.0,,True
10157,4,139,Settings,20,100.0,,True
10158,4,140,Settings,20,100.0,,True
10159,4,141,Menu Group,20,100.0,,True
10160,4,142,Menu Group,20,100.0,,True
10161,4,143,Menu Group,20,100.0,,True
10162,4,144,System Shell,20,100.0,,True
10163,4,145,Platform,20,100.0,,True
10164,4,146,Platform,20,100.0,,True
10165,4,147,Reports,30,100.0,,True
10166,4,148,Reports,30,100.0,,True
10167,4,149,Reports,30,100.0,,True
10168,4,150,Reports,30,100.0,,True
10169,4,151,Reports,30,100.0,,True
10170,4,152,Reports,30,100.0,,True
10171,4,153,Reports,30,100.0,,True
10172,4,154,Reports,30,100.0,,True
10173,4,155,Reports,30,100.0,,True
10174,4,156,Reports,30,100.0,,True
10175,4,157,Reports,30,100.0,,True
10176,4,158,Reports,30,100.0,,True
10177,4,159,Inventory,22,100.0,,True
10178,4,160,Inventory,22,100.0,,True
10179,4,161,Document,23,100.0,,True
10180,4,162,Document,23,100.0,,True
10181,4,163,Document,23,100.0,,True
10182,4,164,Reports,30,100.0,,True
10183,4,165,Payroll,25,100.0,,True
10184,4,166,Payroll,25,100.0,,True
10185,4,167,Payroll,25,100.0,,True
10186,4,340,Manufacturing,24,100.0,,True
10187,4,341,Manufacturing,5,100.0,,True
10188,4,342,Manufacturing,24,100.0,,True
10189,4,343,Manufacturing,24,100.0,,True
10190,4,344,Manufacturing,24,100.0,,True
9246,9,340,Manufacturing,23,230.0,340.0,True
9247,2,345,Manufacturing,23,235.0,340.0,True
8960,5,1,Accounting,3,100.0,,True
8961,5,2,Accounting,3,100.0,,True
8962,5,3,Accounting,3,100.0,,True
8963,5,4,Accounting,3,100.0,,True
8964,5,5,Sales,8,100.0,,True
8965,5,7,Sales,8,100.0,,True
8966,5,8,Sales,8,100.0,,True
8967,5,9,Purchases,7,100.0,,True
8968,5,10,Purchases,7,100.0,,True
8969,5,11,Purchases,7,100.0,,True
8970,5,12,Inventory,5,2.0,,True
8971,5,13,Inventory,5,100.0,,True
8972,5,14,Inventory,5,100.0,,True
8973,5,28,Accounting,3,100.0,,True
8974,5,29,Settings,20,100.0,,True
8975,5,30,Settings,20,100.0,,True
8976,5,31,Settings,20,100.0,,True
8977,5,33,Setup,10,100.0,,True
8978,5,34,Setup,10,100.0,,True
8979,5,35,Sales,8,100.0,,True
8980,5,38,Purchases,7,100.0,,True
8981,5,41,Inventory,5,100.0,,True
8982,5,47,Accounting,3,100.0,,True
9248,6,344,Manufacturing,23,234.0,340.0,True
9249,2,344,Manufacturing,23,234.0,340.0,True
9250,13,343,Manufacturing,23,233.0,340.0,True
9251,8,349,Manufacturing,23,239.0,340.0,True
9252,12,345,Manufacturing,23,235.0,340.0,True
9253,10,345,Manufacturing,23,235.0,340.0,True
9254,8,341,Manufacturing,23,231.0,340.0,True
9255,1,343,Manufacturing,23,233.0,340.0,True
9256,7,340,Manufacturing,23,230.0,340.0,True
9257,9,348,Manufacturing,23,238.0,340.0,True
9258,10,347,Manufacturing,23,237.0,340.0,True
9259,8,351,Manufacturing,23,241.0,340.0,True
9260,12,347,Manufacturing,23,237.0,340.0,True
9261,12,342,Manufacturing,23,232.0,340.0,True
9262,10,342,Manufacturing,23,232.0,340.0,True
10191,4,345,Manufacturing,24,100.0,,True
9264,8,352,Manufacturing,23,242.0,340.0,True
9265,3,340,Manufacturing,23,230.0,340.0,True
9266,11,344,Manufacturing,23,234.0,340.0,True
9267,15,343,Manufacturing,23,233.0,340.0,True
9268,9,346,Manufacturing,23,236.0,340.0,True
9269,11,345,Manufacturing,23,235.0,340.0,True
9270,7,348,Manufacturing,23,238.0,340.0,True
9271,8,350,Manufacturing,23,240.0,340.0,True
9272,6,347,Manufacturing,23,237.0,340.0,True
9273,16,343,Manufacturing,23,233.0,340.0,True
9274,2,347,Manufacturing,23,237.0,340.0,True
9275,6,342,Manufacturing,23,232.0,340.0,True
9276,7,346,Manufacturing,23,236.0,340.0,True
9277,2,342,Manufacturing,23,232.0,340.0,True
9278,7,343,Manufacturing,23,233.0,340.0,True
9279,12,351,Manufacturing,23,241.0,340.0,True
9280,10,351,Manufacturing,23,241.0,340.0,True
9281,1,340,Manufacturing,23,230.0,340.0,True
9282,8,347,Manufacturing,23,237.0,340.0,True
9283,8,342,Manufacturing,23,232.0,340.0,True
9284,16,346,Manufacturing,23,236.0,340.0,True
9285,16,348,Manufacturing,23,238.0,340.0,True
9286,12,352,Manufacturing,23,242.0,340.0,True
9287,10,352,Manufacturing,23,242.0,340.0,True
9288,2,350,Manufacturing,23,240.0,340.0,True
9289,13,340,Manufacturing,23,230.0,340.0,True
9290,6,350,Manufacturing,23,240.0,340.0,True
9291,6,352,Manufacturing,23,242.0,340.0,True
9292,9,343,Manufacturing,23,233.0,340.0,True
9293,11,349,Manufacturing,23,239.0,340.0,True
9294,15,346,Manufacturing,23,236.0,340.0,True
9295,2,352,Manufacturing,23,242.0,340.0,True
9296,10,350,Manufacturing,23,240.0,340.0,True
9297,12,350,Manufacturing,23,240.0,340.0,True
10192,4,346,Manufacturing,24,100.0,,True
9299,6,351,Manufacturing,23,241.0,340.0,True
10193,4,347,Manufacturing,24,100.0,,True
9301,2,351,Manufacturing,23,241.0,340.0,True
9302,11,341,Manufacturing,23,231.0,340.0,True
9303,15,348,Manufacturing,23,238.0,340.0,True
9304,5,340,Manufacturing,23,230.0,340.0,True
9305,6,341,Manufacturing,23,231.0,340.0,True
9306,13,348,Manufacturing,23,238.0,340.0,True
9307,1,346,Manufacturing,23,236.0,340.0,True
9308,2,341,Manufacturing,23,231.0,340.0,True
9309,11,351,Manufacturing,23,241.0,340.0,True
9310,16,340,Manufacturing,23,230.0,340.0,True
9311,8,344,Manufacturing,23,234.0,340.0,True
9312,11,352,Manufacturing,23,242.0,340.0,True
9313,2,349,Manufacturing,23,239.0,340.0,True
9314,1,348,Manufacturing,23,238.0,340.0,True
9315,13,346,Manufacturing,23,236.0,340.0,True
9316,6,349,Manufacturing,23,239.0,340.0,True
9317,5,348,Manufacturing,23,238.0,340.0,True
9318,15,340,Manufacturing,23,230.0,340.0,True
9319,11,350,Manufacturing,23,240.0,340.0,True
9320,10,349,Manufacturing,23,239.0,340.0,True
9321,12,349,Manufacturing,23,239.0,340.0,True
10194,4,348,Manufacturing,24,100.0,,True
9323,8,345,Manufacturing,23,235.0,340.0,True
9324,3,343,Manufacturing,23,233.0,340.0,True
9325,12,341,Manufacturing,23,231.0,340.0,True
9326,10,341,Manufacturing,23,231.0,340.0,True
9327,5,346,Manufacturing,23,236.0,340.0,True
10195,4,349,Manufacturing,24,100.0,,True
10196,4,350,Manufacturing,24,100.0,,True
10197,4,351,Manufacturing,24,100.0,,True
10198,4,352,Manufacturing,24,100.0,,True
10199,4,366,Manufacturing,24,100.0,,True
10200,4,32,General,5,10.0,,False
10201,4,122,System Shell,40,204.0,,False
10202,4,123,System Shell,40,205.0,,False
10203,4,124,System Shell,40,206.0,,False
