id,company_id,code,name,type,taxable,default_amount,default_rate,calculation_basis,sort_order,expense_ledger_id,payable_ledger_id,is_active,created_at,updated_at,cost_center_option
145,19,BASIC,Basic,EARNING,False,,,,100,23.0,,True,2026-03-24 22:56:17.181927+00:00,2026-03-24 22:56:17.181931+00:00,
146,19,GRADE,Grade,EARNING,False,,,,100,23.0,,True,2026-03-24 22:56:17.181934+00:00,2026-03-24 22:56:17.181936+00:00,
147,19,ALLOWANCE,Allowance,EARNING,False,,,,100,23.0,,True,2026-03-24 22:56:17.181938+00:00,2026-03-24 22:56:17.181940+00:00,
148,19,OVERTIME,Overtime,EARNING,False,,,,100,23.0,,True,2026-03-24 22:56:17.181942+00:00,2026-03-24 22:56:17.181943+00:00,
149,19,BONUS,Bonus,EARNING,False,,,,100,23.0,,True,2026-03-24 22:56:17.181945+00:00,2026-03-24 22:56:17.181947+00:00,
150,19,INCENTIVE,Incentive,EARNING,False,,,,100,23.0,,True,2026-03-24 22:56:17.181949+00:00,2026-03-24 22:56:17.181951+00:00,
151,19,TDS,TDS/Tax,DEDUCTION,True,,,,100,,,True,2026-03-24 22:56:17.181952+00:00,2026-03-24 22:56:17.181954+00:00,
152,19,SSF,SSF,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.181956+00:00,2026-03-24 22:56:17.181958+00:00,
153,19,LOAN,Loan,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.181960+00:00,2026-03-24 22:56:17.181962+00:00,
154,19,ADVANCE,Advance,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.181964+00:00,2026-03-24 22:56:17.181965+00:00,
155,19,LATE_PENALTY,Late Penalty,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.181967+00:00,2026-03-24 22:56:17.181969+00:00,
156,19,ABSENT_DED,Absent Deduction,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.181971+00:00,2026-03-24 22:56:17.181973+00:00,
157,20,BASIC,Basic,EARNING,False,,,,100,54.0,,True,2026-03-24 22:56:17.307097+00:00,2026-03-24 22:56:17.307102+00:00,
158,20,GRADE,Grade,EARNING,False,,,,100,54.0,,True,2026-03-24 22:56:17.307105+00:00,2026-03-24 22:56:17.307107+00:00,
159,20,ALLOWANCE,Allowance,EARNING,False,,,,100,54.0,,True,2026-03-24 22:56:17.307109+00:00,2026-03-24 22:56:17.307111+00:00,
160,20,OVERTIME,Overtime,EARNING,False,,,,100,54.0,,True,2026-03-24 22:56:17.307113+00:00,2026-03-24 22:56:17.307114+00:00,
161,20,BONUS,Bonus,EARNING,False,,,,100,54.0,,True,2026-03-24 22:56:17.307116+00:00,2026-03-24 22:56:17.307118+00:00,
162,20,INCENTIVE,Incentive,EARNING,False,,,,100,54.0,,True,2026-03-24 22:56:17.307120+00:00,2026-03-24 22:56:17.307122+00:00,
163,20,TDS,TDS/Tax,DEDUCTION,True,,,,100,,46.0,True,2026-03-24 22:56:17.307124+00:00,2026-03-24 22:56:17.307126+00:00,
164,20,SSF,SSF,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.307128+00:00,2026-03-24 22:56:17.307129+00:00,
165,20,LOAN,Loan,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.307133+00:00,2026-03-24 22:56:17.307135+00:00,
166,20,ADVANCE,Advance,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.307137+00:00,2026-03-24 22:56:17.307139+00:00,
167,20,LATE_PENALTY,Late Penalty,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.307140+00:00,2026-03-24 22:56:17.307142+00:00,
168,20,ABSENT_DED,Absent Deduction,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.307144+00:00,2026-03-24 22:56:17.307146+00:00,
181,22,BASIC,Basic,EARNING,False,,,,100,177.0,,True,2026-03-24 22:56:17.544327+00:00,2026-03-24 22:56:17.544332+00:00,
182,22,GRADE,Grade,EARNING,False,,,,100,177.0,,True,2026-03-24 22:56:17.544335+00:00,2026-03-24 22:56:17.544337+00:00,
183,22,ALLOWANCE,Allowance,EARNING,False,,,,100,177.0,,True,2026-03-24 22:56:17.544339+00:00,2026-03-24 22:56:17.544341+00:00,
184,22,OVERTIME,Overtime,EARNING,False,,,,100,177.0,,True,2026-03-24 22:56:17.544343+00:00,2026-03-24 22:56:17.544359+00:00,
185,22,BONUS,Bonus,EARNING,False,,,,100,177.0,,True,2026-03-24 22:56:17.544360+00:00,2026-03-24 22:56:17.544362+00:00,
186,22,INCENTIVE,Incentive,EARNING,False,,,,100,177.0,,True,2026-03-24 22:56:17.544364+00:00,2026-03-24 22:56:17.544366+00:00,
187,22,TDS,TDS/Tax,DEDUCTION,True,,,,100,,,True,2026-03-24 22:56:17.544368+00:00,2026-03-24 22:56:17.544369+00:00,
188,22,SSF,SSF,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.544371+00:00,2026-03-24 22:56:17.544373+00:00,
189,22,LOAN,Loan,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.544375+00:00,2026-03-24 22:56:17.544376+00:00,
190,22,ADVANCE,Advance,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.544378+00:00,2026-03-24 22:56:17.544380+00:00,
191,22,LATE_PENALTY,Late Penalty,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.544382+00:00,2026-03-24 22:56:17.544383+00:00,
192,22,ABSENT_DED,Absent Deduction,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.544385+00:00,2026-03-24 22:56:17.544387+00:00,
205,24,BASIC,Basic,EARNING,False,,,,100,239.0,,True,2026-03-24 22:56:17.795936+00:00,2026-03-24 22:56:17.795941+00:00,
206,24,GRADE,Grade,EARNING,False,,,,100,239.0,,True,2026-03-24 22:56:17.795943+00:00,2026-03-24 22:56:17.795945+00:00,
207,24,ALLOWANCE,Allowance,EARNING,False,,,,100,239.0,,True,2026-03-24 22:56:17.795947+00:00,2026-03-24 22:56:17.795949+00:00,
208,24,OVERTIME,Overtime,EARNING,False,,,,100,239.0,,True,2026-03-24 22:56:17.795951+00:00,2026-03-24 22:56:17.795953+00:00,
209,24,BONUS,Bonus,EARNING,False,,,,100,239.0,,True,2026-03-24 22:56:17.795955+00:00,2026-03-24 22:56:17.795957+00:00,
210,24,INCENTIVE,Incentive,EARNING,False,,,,100,239.0,,True,2026-03-24 22:56:17.795959+00:00,2026-03-24 22:56:17.795961+00:00,
211,24,TDS,TDS/Tax,DEDUCTION,True,,,,100,,,True,2026-03-24 22:56:17.795963+00:00,2026-03-24 22:56:17.795965+00:00,
212,24,SSF,SSF,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.795967+00:00,2026-03-24 22:56:17.795969+00:00,
213,24,LOAN,Loan,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.795971+00:00,2026-03-24 22:56:17.795973+00:00,
214,24,ADVANCE,Advance,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.795974+00:00,2026-03-24 22:56:17.795976+00:00,
215,24,LATE_PENALTY,Late Penalty,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.795978+00:00,2026-03-24 22:56:17.795980+00:00,
216,24,ABSENT_DED,Absent Deduction,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:17.795982+00:00,2026-03-24 22:56:17.795986+00:00,
217,27,BASIC,Basic,EARNING,False,,,,100,827.0,,True,2026-03-24 22:56:18.032516+00:00,2026-03-24 22:56:18.032520+00:00,
218,27,GRADE,Grade,EARNING,False,,,,100,827.0,,True,2026-03-24 22:56:18.032523+00:00,2026-03-24 22:56:18.032525+00:00,
219,27,ALLOWANCE,Allowance,EARNING,False,,,,100,827.0,,True,2026-03-24 22:56:18.032527+00:00,2026-03-24 22:56:18.032529+00:00,
220,27,OVERTIME,Overtime,EARNING,False,,,,100,827.0,,True,2026-03-24 22:56:18.032532+00:00,2026-03-24 22:56:18.032534+00:00,
221,27,BONUS,Bonus,EARNING,False,,,,100,827.0,,True,2026-03-24 22:56:18.032536+00:00,2026-03-24 22:56:18.032538+00:00,
222,27,INCENTIVE,Incentive,EARNING,False,,,,100,827.0,,True,2026-03-24 22:56:18.032540+00:00,2026-03-24 22:56:18.032542+00:00,
223,27,TDS,TDS/Tax,DEDUCTION,True,,,,100,,,True,2026-03-24 22:56:18.032544+00:00,2026-03-24 22:56:18.032546+00:00,
224,27,SSF,SSF,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.032548+00:00,2026-03-24 22:56:18.032550+00:00,
225,27,LOAN,Loan,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.032553+00:00,2026-03-24 22:56:18.032554+00:00,
226,27,ADVANCE,Advance,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.032557+00:00,2026-03-24 22:56:18.032559+00:00,
227,27,LATE_PENALTY,Late Penalty,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.032561+00:00,2026-03-24 22:56:18.032563+00:00,
228,27,ABSENT_DED,Absent Deduction,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.032565+00:00,2026-03-24 22:56:18.032567+00:00,
241,31,BASIC,Basic,EARNING,False,,,,100,890.0,,True,2026-03-24 22:56:18.529520+00:00,2026-03-24 22:56:18.529526+00:00,
242,31,GRADE,Grade,EARNING,False,,,,100,890.0,,True,2026-03-24 22:56:18.529528+00:00,2026-03-24 22:56:18.529530+00:00,
243,31,ALLOWANCE,Allowance,EARNING,False,,,,100,890.0,,True,2026-03-24 22:56:18.529533+00:00,2026-03-24 22:56:18.529535+00:00,
244,31,OVERTIME,Overtime,EARNING,False,,,,100,890.0,,True,2026-03-24 22:56:18.529537+00:00,2026-03-24 22:56:18.529539+00:00,
245,31,BONUS,Bonus,EARNING,False,,,,100,890.0,,True,2026-03-24 22:56:18.529541+00:00,2026-03-24 22:56:18.529543+00:00,
246,31,INCENTIVE,Incentive,EARNING,False,,,,100,890.0,,True,2026-03-24 22:56:18.529545+00:00,2026-03-24 22:56:18.529547+00:00,
247,31,TDS,TDS/Tax,DEDUCTION,True,,,,100,,,True,2026-03-24 22:56:18.529549+00:00,2026-03-24 22:56:18.529551+00:00,
248,31,SSF,SSF,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.529553+00:00,2026-03-24 22:56:18.529555+00:00,
249,31,LOAN,Loan,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.529557+00:00,2026-03-24 22:56:18.529561+00:00,
250,31,ADVANCE,Advance,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.529563+00:00,2026-03-24 22:56:18.529565+00:00,
251,31,LATE_PENALTY,Late Penalty,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.529567+00:00,2026-03-24 22:56:18.529569+00:00,
252,31,ABSENT_DED,Absent Deduction,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.529571+00:00,2026-03-24 22:56:18.529573+00:00,
257,32,BONUS,Bonus,EARNING,False,,,,100,922.0,,True,2026-03-24 22:56:18.723583+00:00,2026-03-24 22:56:18.723585+00:00,
258,32,INCENTIVE,Incentive,EARNING,False,,,,100,922.0,,True,2026-03-24 22:56:18.723587+00:00,2026-03-24 22:56:18.723589+00:00,
259,32,TDS,TDS/Tax,DEDUCTION,True,,,,100,,,True,2026-03-24 22:56:18.723591+00:00,2026-03-24 22:56:18.723593+00:00,
260,32,SSF,SSF,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.723595+00:00,2026-03-24 22:56:18.723597+00:00,
261,32,LOAN,Loan,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.723599+00:00,2026-03-24 22:56:18.723601+00:00,
262,32,ADVANCE,Advance,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.723603+00:00,2026-03-24 22:56:18.723605+00:00,
263,32,LATE_PENALTY,Late Penalty,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.723607+00:00,2026-03-24 22:56:18.723610+00:00,
264,32,ABSENT_DED,Absent Deduction,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.723612+00:00,2026-03-24 22:56:18.723614+00:00,
265,33,BASIC,Basic,EARNING,False,,,,100,954.0,,True,2026-03-24 22:56:18.924196+00:00,2026-03-24 22:56:18.924200+00:00,
266,33,GRADE,Grade,EARNING,False,,,,100,954.0,,True,2026-03-24 22:56:18.924203+00:00,2026-03-24 22:56:18.924204+00:00,
267,33,ALLOWANCE,Allowance,EARNING,False,,,,100,954.0,,True,2026-03-24 22:56:18.924206+00:00,2026-03-24 22:56:18.924208+00:00,
268,33,OVERTIME,Overtime,EARNING,False,,,,100,954.0,,True,2026-03-24 22:56:18.924210+00:00,2026-03-24 22:56:18.924212+00:00,
269,33,BONUS,Bonus,EARNING,False,,,,100,954.0,,True,2026-03-24 22:56:18.924214+00:00,2026-03-24 22:56:18.924216+00:00,
270,33,INCENTIVE,Incentive,EARNING,False,,,,100,954.0,,True,2026-03-24 22:56:18.924218+00:00,2026-03-24 22:56:18.924220+00:00,
271,33,TDS,TDS/Tax,DEDUCTION,True,,,,100,,,True,2026-03-24 22:56:18.924221+00:00,2026-03-24 22:56:18.924223+00:00,
272,33,SSF,SSF,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.924225+00:00,2026-03-24 22:56:18.924227+00:00,
273,33,LOAN,Loan,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.924228+00:00,2026-03-24 22:56:18.924230+00:00,
274,33,ADVANCE,Advance,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.924232+00:00,2026-03-24 22:56:18.924235+00:00,
275,33,LATE_PENALTY,Late Penalty,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.924237+00:00,2026-03-24 22:56:18.924239+00:00,
276,33,ABSENT_DED,Absent Deduction,DEDUCTION,False,,,,100,,,True,2026-03-24 22:56:18.924240+00:00,2026-03-24 22:56:18.924242+00:00,
277,40,BASIC,Basic,EARNING,False,,,,100,998.0,,True,2026-03-28 11:44:03.066480+00:00,2026-03-28 11:44:03.066485+00:00,
278,40,GRADE,Grade,EARNING,False,,,,100,998.0,,True,2026-03-28 11:44:03.066488+00:00,2026-03-28 11:44:03.066490+00:00,
279,40,ALLOWANCE,Allowance,EARNING,False,,,,100,998.0,,True,2026-03-28 11:44:03.066493+00:00,2026-03-28 11:44:03.066495+00:00,
280,40,OVERTIME,Overtime,EARNING,False,,,,100,998.0,,True,2026-03-28 11:44:03.066497+00:00,2026-03-28 11:44:03.066499+00:00,
281,40,BONUS,Bonus,EARNING,False,,,,100,998.0,,True,2026-03-28 11:44:03.066501+00:00,2026-03-28 11:44:03.066503+00:00,
282,40,INCENTIVE,Incentive,EARNING,False,,,,100,998.0,,True,2026-03-28 11:44:03.066505+00:00,2026-03-28 11:44:03.066507+00:00,
283,40,TDS,TDS/Tax,DEDUCTION,True,,,,100,,990.0,True,2026-03-28 11:44:03.066509+00:00,2026-03-28 11:44:03.066511+00:00,
284,40,SSF,SSF,DEDUCTION,False,,,,100,,,True,2026-03-28 11:44:03.066512+00:00,2026-03-28 11:44:03.066514+00:00,
285,40,LOAN,Loan,DEDUCTION,False,,,,100,,,True,2026-03-28 11:44:03.066516+00:00,2026-03-28 11:44:03.066518+00:00,
286,40,ADVANCE,Advance,DEDUCTION,False,,,,100,,,True,2026-03-28 11:44:03.066520+00:00,2026-03-28 11:44:03.066522+00:00,
287,40,LATE_PENALTY,Late Penalty,DEDUCTION,False,,,,100,,,True,2026-03-28 11:44:03.066524+00:00,2026-03-28 11:44:03.066526+00:00,
288,40,ABSENT_DED,Absent Deduction,DEDUCTION,False,,,,100,,,True,2026-03-28 11:44:03.066528+00:00,2026-03-28 11:44:03.066530+00:00,
289,46,BASIC,Basic,EARNING,False,,,,100,1065.0,,True,2026-04-12 05:10:46.813061+00:00,2026-04-12 05:10:46.813071+00:00,
290,46,GRADE,Grade,EARNING,False,,,,100,1065.0,,True,2026-04-12 05:10:46.813075+00:00,2026-04-12 05:10:46.813078+00:00,
291,46,ALLOWANCE,Allowance,EARNING,False,,,,100,1065.0,,True,2026-04-12 05:10:46.813080+00:00,2026-04-12 05:10:46.813083+00:00,
292,46,OVERTIME,Overtime,EARNING,False,,,,100,1065.0,,True,2026-04-12 05:10:46.813085+00:00,2026-04-12 05:10:46.813088+00:00,
293,46,BONUS,Bonus,EARNING,False,,,,100,1065.0,,True,2026-04-12 05:10:46.813090+00:00,2026-04-12 05:10:46.813092+00:00,
294,46,INCENTIVE,Incentive,EARNING,False,,,,100,1065.0,,True,2026-04-12 05:10:46.813094+00:00,2026-04-12 05:10:46.813097+00:00,
295,46,TDS,TDS/Tax,DEDUCTION,True,,,,100,,,True,2026-04-12 05:10:46.813099+00:00,2026-04-12 05:10:46.813101+00:00,
296,46,SSF,SSF,DEDUCTION,False,,,,100,,,True,2026-04-12 05:10:46.813105+00:00,2026-04-12 05:10:46.813108+00:00,
297,46,LOAN,Loan,DEDUCTION,False,,,,100,,,True,2026-04-12 05:10:46.813112+00:00,2026-04-12 05:10:46.813116+00:00,
298,46,ADVANCE,Advance,DEDUCTION,False,,,,100,,,True,2026-04-12 05:10:46.813130+00:00,2026-04-12 05:10:46.813134+00:00,
299,46,LATE_PENALTY,Late Penalty,DEDUCTION,False,,,,100,,,True,2026-04-12 05:10:46.813138+00:00,2026-04-12 05:10:46.813143+00:00,
300,46,ABSENT_DED,Absent Deduction,DEDUCTION,False,,,,100,,,True,2026-04-12 05:10:46.813147+00:00,2026-04-12 05:10:46.813151+00:00,
301,47,BASIC,Basic,EARNING,False,,,,100,1098.0,,True,2026-04-13 04:32:29.137385+00:00,2026-04-13 04:32:29.137392+00:00,
302,47,GRADE,Grade,EARNING,False,,,,100,1098.0,,True,2026-04-13 04:32:29.137397+00:00,2026-04-13 04:32:29.137401+00:00,
303,47,ALLOWANCE,Allowance,EARNING,False,,,,100,1098.0,,True,2026-04-13 04:32:29.137404+00:00,2026-04-13 04:32:29.137408+00:00,
304,47,OVERTIME,Overtime,EARNING,False,,,,100,1098.0,,True,2026-04-13 04:32:29.137412+00:00,2026-04-13 04:32:29.137415+00:00,
305,47,BONUS,Bonus,EARNING,False,,,,100,1098.0,,True,2026-04-13 04:32:29.137419+00:00,2026-04-13 04:32:29.137422+00:00,
306,47,INCENTIVE,Incentive,EARNING,False,,,,100,1098.0,,True,2026-04-13 04:32:29.137426+00:00,2026-04-13 04:32:29.137429+00:00,
307,47,TDS,TDS/Tax,DEDUCTION,True,,,,100,,,True,2026-04-13 04:32:29.137432+00:00,2026-04-13 04:32:29.137436+00:00,
308,47,SSF,SSF,DEDUCTION,False,,,,100,,,True,2026-04-13 04:32:29.137440+00:00,2026-04-13 04:32:29.137443+00:00,
309,47,LOAN,Loan,DEDUCTION,False,,,,100,,,True,2026-04-13 04:32:29.137474+00:00,2026-04-13 04:32:29.137478+00:00,
310,47,ADVANCE,Advance,DEDUCTION,False,,,,100,,,True,2026-04-13 04:32:29.137482+00:00,2026-04-13 04:32:29.137486+00:00,
311,47,LATE_PENALTY,Late Penalty,DEDUCTION,False,,,,100,,,True,2026-04-13 04:32:29.137490+00:00,2026-04-13 04:32:29.137494+00:00,
312,47,ABSENT_DED,Absent Deduction,DEDUCTION,False,,,,100,,,True,2026-04-13 04:32:29.137497+00:00,2026-04-13 04:32:29.137500+00:00,
7,14,TDS,TDS (Salary),DEDUCTION,True,,,,100,1117.0,1116.0,True,2026-02-15 09:00:38.241337+00:00,2026-04-22 08:53:21.949442+00:00,
3,14,ALLOWANCE,Allowance,EARNING,False,,,,100,1119.0,1122.0,True,2026-02-15 09:00:38.241313+00:00,2026-04-22 10:00:57.558122+00:00,SEGMENT
