id,company_id,group_id,name,code,opening_balance,opening_balance_type,is_active,created_at,updated_at
258,6,233,Output VAT,OUTPUT_VAT,0.0,CREDIT,True,2025-12-07 03:39:59.389812+00:00,2025-12-07 03:39:59.389814+00:00
259,6,235,VAT Payable,VAT_PAYABLE,0.0,CREDIT,True,2025-12-07 03:39:59.389815+00:00,2025-12-07 03:39:59.389816+00:00
260,6,222,VAT Receivable,VAT_RECEIVABLE,0.0,DEBIT,True,2025-12-07 03:39:59.389818+00:00,2025-12-07 03:39:59.389819+00:00
261,6,233,Duties & Taxes,DUTIES_TAXES,0.0,CREDIT,True,2025-12-07 03:39:59.389820+00:00,2025-12-07 03:39:59.389822+00:00
262,6,234,TDS Payable,TDS_PAYABLE,0.0,CREDIT,True,2025-12-07 03:39:59.389824+00:00,2025-12-07 03:39:59.389825+00:00
263,6,221,TDS Receivable,TDS_RECEIVABLE,0.0,DEBIT,True,2025-12-07 03:39:59.389834+00:00,2025-12-07 03:39:59.389835+00:00
264,6,214,Nepal Bank A/C,,1000.0,DEBIT,True,2025-12-08 23:36:48.814548+00:00,2025-12-08 23:36:48.814554+00:00
265,6,214,Wallets,,0.0,DEBIT,True,2025-12-09 03:04:19.716978+00:00,2025-12-09 03:04:19.716987+00:00
266,6,232,Riyansh,,0.0,CREDIT,True,2025-12-11 06:04:41.620032+00:00,2025-12-11 06:04:41.620036+00:00
267,6,215,Biltu Cusromer,,0.0,DEBIT,True,2025-12-11 06:08:07.391671+00:00,2025-12-11 06:08:07.391674+00:00
268,24,532,Supplier A,,0.0,CREDIT,True,2025-12-12 09:22:01.042815+00:00,2025-12-12 09:22:01.042820+00:00
269,24,515,Customer B,,0.0,DEBIT,True,2025-12-12 09:22:17.395630+00:00,2025-12-12 09:22:17.395634+00:00
270,24,518,Closing Stock,CLOSING_STOCK,0.0,DEBIT,True,2025-12-12 09:46:27.382149+00:00,2025-12-12 09:46:27.382154+00:00
271,24,518,Purchase,PURCHASES_ASSET,0.0,DEBIT,True,2025-12-12 10:29:15.472028+00:00,2025-12-12 10:29:15.472031+00:00
272,6,218,Purchase,PURCHASES_ASSET,0.0,DEBIT,True,2025-12-12 19:53:18.630412+00:00,2025-12-12 19:53:18.630417+00:00
273,24,554,Cost of Goods Sold,COGS,0.0,DEBIT,True,2025-12-14 06:27:44.571963+00:00,2025-12-14 06:27:44.571966+00:00
279,1,615,Cash,CASH,0.0,DEBIT,True,2025-12-14 13:30:40.130393+00:00,2025-12-14 13:30:40.130399+00:00
280,1,615,Petty Cash,PETTY_CASH,0.0,DEBIT,True,2025-12-14 13:30:40.130402+00:00,2025-12-14 13:30:40.130404+00:00
281,1,616,Bank A/C (Placeholder),DEFAULT_BANK,0.0,DEBIT,True,2025-12-14 13:30:40.130407+00:00,2025-12-14 13:30:40.130409+00:00
282,1,617,Customers,CUSTOMERS,0.0,DEBIT,True,2025-12-14 13:30:40.130411+00:00,2025-12-14 13:30:40.130414+00:00
283,1,634,Suppliers,SUPPLIERS,0.0,CREDIT,True,2025-12-14 13:30:40.130416+00:00,2025-12-14 13:30:40.130418+00:00
284,1,622,Input Tax,INPUT_TAX,0.0,DEBIT,True,2025-12-14 13:30:40.130420+00:00,2025-12-14 13:30:40.130422+00:00
285,1,635,Output Tax,OUTPUT_TAX,0.0,CREDIT,True,2025-12-14 13:30:40.130425+00:00,2025-12-14 13:30:40.130427+00:00
286,1,635,Tax Payable,TAX_PAYABLE,0.0,CREDIT,True,2025-12-14 13:30:40.130429+00:00,2025-12-14 13:30:40.130431+00:00
287,1,622,Tax Receivable,TAX_RECEIVABLE,0.0,DEBIT,True,2025-12-14 13:30:40.130433+00:00,2025-12-14 13:30:40.130436+00:00
288,1,651,Service Charge,SERVICE_CHARGE,0.0,CREDIT,True,2025-12-14 13:30:40.130438+00:00,2025-12-14 13:30:40.130440+00:00
289,1,650,Sales (Goods/Service),SALES,0.0,CREDIT,True,2025-12-14 13:30:40.130443+00:00,2025-12-14 13:30:40.130445+00:00
290,1,657,Purchase (Goods/Service),PURCHASES,0.0,DEBIT,True,2025-12-14 13:30:40.130447+00:00,2025-12-14 13:30:40.130449+00:00
291,1,650,Sales Return,SALES_RETURN,0.0,CREDIT,True,2025-12-14 13:30:40.130451+00:00,2025-12-14 13:30:40.130454+00:00
292,1,657,Purchase Return,PURCHASE_RETURN,0.0,DEBIT,True,2025-12-14 13:30:40.130456+00:00,2025-12-14 13:30:40.130458+00:00
293,1,671,Discount Allowed,DISCOUNT_ALLOWED,0.0,DEBIT,True,2025-12-14 13:30:40.130460+00:00,2025-12-14 13:30:40.130462+00:00
294,1,653,Discount Received,DISCOUNT_RECEIVED,0.0,CREDIT,True,2025-12-14 13:30:40.130465+00:00,2025-12-14 13:30:40.130467+00:00
295,1,662,Salary Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.130469+00:00,2025-12-14 13:30:40.130471+00:00
296,1,663,Office Rent,,0.0,DEBIT,True,2025-12-14 13:30:40.130473+00:00,2025-12-14 13:30:40.130476+00:00
297,1,664,Electricity Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.130479+00:00,2025-12-14 13:30:40.130481+00:00
298,1,669,Internet Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.130485+00:00,2025-12-14 13:30:40.130487+00:00
299,1,667,Travel Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.130489+00:00,2025-12-14 13:30:40.130492+00:00
300,1,661,Printing & Stationery,,0.0,DEBIT,True,2025-12-14 13:30:40.130494+00:00,2025-12-14 13:30:40.130496+00:00
301,1,665,Repair & Maintenance,,0.0,DEBIT,True,2025-12-14 13:30:40.130498+00:00,2025-12-14 13:30:40.130500+00:00
302,1,670,Miscellaneous Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.130503+00:00,2025-12-14 13:30:40.130505+00:00
303,1,654,Commission Income,,0.0,CREDIT,True,2025-12-14 13:30:40.130507+00:00,2025-12-14 13:30:40.130510+00:00
304,1,651,Interest Income,,0.0,CREDIT,True,2025-12-14 13:30:40.130512+00:00,2025-12-14 13:30:40.130517+00:00
305,1,652,Service Income,,0.0,CREDIT,True,2025-12-14 13:30:40.130519+00:00,2025-12-14 13:30:40.130522+00:00
306,1,646,Capital Account,CAPITAL,0.0,CREDIT,True,2025-12-14 13:30:40.130524+00:00,2025-12-14 13:30:40.130526+00:00
307,1,647,Drawings,DRAWINGS,0.0,CREDIT,True,2025-12-14 13:30:40.130528+00:00,2025-12-14 13:30:40.130530+00:00
308,1,648,Retained Earnings,RETAINED_EARNINGS,0.0,CREDIT,True,2025-12-14 13:30:40.130532+00:00,2025-12-14 13:30:40.130534+00:00
309,3,675,Petty Cash,PETTY_CASH,0.0,DEBIT,True,2025-12-14 13:30:40.355677+00:00,2025-12-14 13:30:40.355679+00:00
310,3,676,Bank A/C (Placeholder),DEFAULT_BANK,0.0,DEBIT,True,2025-12-14 13:30:40.355681+00:00,2025-12-14 13:30:40.355682+00:00
311,3,677,Customers,CUSTOMERS,0.0,DEBIT,True,2025-12-14 13:30:40.355683+00:00,2025-12-14 13:30:40.355684+00:00
312,3,694,Suppliers,SUPPLIERS,0.0,CREDIT,True,2025-12-14 13:30:40.355685+00:00,2025-12-14 13:30:40.355686+00:00
313,3,682,Input Tax,INPUT_TAX,0.0,DEBIT,True,2025-12-14 13:30:40.355687+00:00,2025-12-14 13:30:40.355688+00:00
314,3,695,Output Tax,OUTPUT_TAX,0.0,CREDIT,True,2025-12-14 13:30:40.355690+00:00,2025-12-14 13:30:40.355691+00:00
315,3,695,Tax Payable,TAX_PAYABLE,0.0,CREDIT,True,2025-12-14 13:30:40.355692+00:00,2025-12-14 13:30:40.355693+00:00
316,3,682,Tax Receivable,TAX_RECEIVABLE,0.0,DEBIT,True,2025-12-14 13:30:40.355694+00:00,2025-12-14 13:30:40.355695+00:00
317,3,711,Service Charge,SERVICE_CHARGE,0.0,CREDIT,True,2025-12-14 13:30:40.355696+00:00,2025-12-14 13:30:40.355698+00:00
318,3,710,Sales (Goods/Service),SALES,0.0,CREDIT,True,2025-12-14 13:30:40.355699+00:00,2025-12-14 13:30:40.355700+00:00
319,3,717,Purchase (Goods/Service),PURCHASES,0.0,DEBIT,True,2025-12-14 13:30:40.355702+00:00,2025-12-14 13:30:40.355703+00:00
320,3,710,Sales Return,SALES_RETURN,0.0,CREDIT,True,2025-12-14 13:30:40.355704+00:00,2025-12-14 13:30:40.355705+00:00
321,3,717,Purchase Return,PURCHASE_RETURN,0.0,DEBIT,True,2025-12-14 13:30:40.355706+00:00,2025-12-14 13:30:40.355707+00:00
322,3,731,Discount Allowed,DISCOUNT_ALLOWED,0.0,DEBIT,True,2025-12-14 13:30:40.355708+00:00,2025-12-14 13:30:40.355709+00:00
323,3,713,Discount Received,DISCOUNT_RECEIVED,0.0,CREDIT,True,2025-12-14 13:30:40.355710+00:00,2025-12-14 13:30:40.355711+00:00
324,3,722,Salary Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.355712+00:00,2025-12-14 13:30:40.355713+00:00
325,3,723,Office Rent,,0.0,DEBIT,True,2025-12-14 13:30:40.355714+00:00,2025-12-14 13:30:40.355716+00:00
326,3,724,Electricity Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.355717+00:00,2025-12-14 13:30:40.355718+00:00
327,3,729,Internet Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.355719+00:00,2025-12-14 13:30:40.355720+00:00
328,3,727,Travel Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.355721+00:00,2025-12-14 13:30:40.355722+00:00
329,3,721,Printing & Stationery,,0.0,DEBIT,True,2025-12-14 13:30:40.355723+00:00,2025-12-14 13:30:40.355724+00:00
330,3,725,Repair & Maintenance,,0.0,DEBIT,True,2025-12-14 13:30:40.355725+00:00,2025-12-14 13:30:40.355726+00:00
331,3,730,Miscellaneous Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.355727+00:00,2025-12-14 13:30:40.355728+00:00
332,3,714,Commission Income,,0.0,CREDIT,True,2025-12-14 13:30:40.355729+00:00,2025-12-14 13:30:40.355730+00:00
333,3,711,Interest Income,,0.0,CREDIT,True,2025-12-14 13:30:40.355731+00:00,2025-12-14 13:30:40.355732+00:00
334,3,712,Service Income,,0.0,CREDIT,True,2025-12-14 13:30:40.355733+00:00,2025-12-14 13:30:40.355734+00:00
335,3,706,Capital Account,CAPITAL,0.0,CREDIT,True,2025-12-14 13:30:40.355735+00:00,2025-12-14 13:30:40.355736+00:00
336,3,707,Drawings,DRAWINGS,0.0,CREDIT,True,2025-12-14 13:30:40.355737+00:00,2025-12-14 13:30:40.355738+00:00
337,3,708,Retained Earnings,RETAINED_EARNINGS,0.0,CREDIT,True,2025-12-14 13:30:40.355739+00:00,2025-12-14 13:30:40.355741+00:00
338,4,735,Cash,CASH,0.0,DEBIT,True,2025-12-14 13:30:40.541842+00:00,2025-12-14 13:30:40.541847+00:00
339,4,735,Petty Cash,PETTY_CASH,0.0,DEBIT,True,2025-12-14 13:30:40.541850+00:00,2025-12-14 13:30:40.541853+00:00
340,4,736,Bank A/C (Placeholder),DEFAULT_BANK,0.0,DEBIT,True,2025-12-14 13:30:40.541855+00:00,2025-12-14 13:30:40.541857+00:00
341,4,737,Customers,CUSTOMERS,0.0,DEBIT,True,2025-12-14 13:30:40.541859+00:00,2025-12-14 13:30:40.541862+00:00
342,4,754,Suppliers,SUPPLIERS,0.0,CREDIT,True,2025-12-14 13:30:40.541864+00:00,2025-12-14 13:30:40.541867+00:00
343,4,742,Input Tax,INPUT_TAX,0.0,DEBIT,True,2025-12-14 13:30:40.541869+00:00,2025-12-14 13:30:40.541871+00:00
344,4,755,Output Tax,OUTPUT_TAX,0.0,CREDIT,True,2025-12-14 13:30:40.541873+00:00,2025-12-14 13:30:40.541877+00:00
345,4,755,Tax Payable,TAX_PAYABLE,0.0,CREDIT,True,2025-12-14 13:30:40.541879+00:00,2025-12-14 13:30:40.541881+00:00
346,4,742,Tax Receivable,TAX_RECEIVABLE,0.0,DEBIT,True,2025-12-14 13:30:40.541883+00:00,2025-12-14 13:30:40.541885+00:00
347,4,771,Service Charge,SERVICE_CHARGE,0.0,CREDIT,True,2025-12-14 13:30:40.541888+00:00,2025-12-14 13:30:40.541890+00:00
348,4,770,Sales (Goods/Service),SALES,0.0,CREDIT,True,2025-12-14 13:30:40.541892+00:00,2025-12-14 13:30:40.541894+00:00
349,4,777,Purchase (Goods/Service),PURCHASES,0.0,DEBIT,True,2025-12-14 13:30:40.541897+00:00,2025-12-14 13:30:40.541899+00:00
350,4,770,Sales Return,SALES_RETURN,0.0,CREDIT,True,2025-12-14 13:30:40.541901+00:00,2025-12-14 13:30:40.541903+00:00
351,4,777,Purchase Return,PURCHASE_RETURN,0.0,DEBIT,True,2025-12-14 13:30:40.541905+00:00,2025-12-14 13:30:40.541907+00:00
352,4,791,Discount Allowed,DISCOUNT_ALLOWED,0.0,DEBIT,True,2025-12-14 13:30:40.541909+00:00,2025-12-14 13:30:40.541911+00:00
353,4,773,Discount Received,DISCOUNT_RECEIVED,0.0,CREDIT,True,2025-12-14 13:30:40.541913+00:00,2025-12-14 13:30:40.541915+00:00
354,4,782,Salary Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.541918+00:00,2025-12-14 13:30:40.541920+00:00
355,4,783,Office Rent,,0.0,DEBIT,True,2025-12-14 13:30:40.541922+00:00,2025-12-14 13:30:40.541924+00:00
356,4,784,Electricity Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.541926+00:00,2025-12-14 13:30:40.541928+00:00
357,4,789,Internet Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.541931+00:00,2025-12-14 13:30:40.541933+00:00
358,4,787,Travel Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.541935+00:00,2025-12-14 13:30:40.541937+00:00
359,4,781,Printing & Stationery,,0.0,DEBIT,True,2025-12-14 13:30:40.541939+00:00,2025-12-14 13:30:40.541941+00:00
360,4,785,Repair & Maintenance,,0.0,DEBIT,True,2025-12-14 13:30:40.541943+00:00,2025-12-14 13:30:40.541945+00:00
361,4,790,Miscellaneous Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.541947+00:00,2025-12-14 13:30:40.541949+00:00
362,4,774,Commission Income,,0.0,CREDIT,True,2025-12-14 13:30:40.541951+00:00,2025-12-14 13:30:40.541953+00:00
363,4,771,Interest Income,,0.0,CREDIT,True,2025-12-14 13:30:40.541955+00:00,2025-12-14 13:30:40.541957+00:00
364,4,772,Service Income,,0.0,CREDIT,True,2025-12-14 13:30:40.541960+00:00,2025-12-14 13:30:40.541962+00:00
365,4,766,Capital Account,CAPITAL,0.0,CREDIT,True,2025-12-14 13:30:40.541964+00:00,2025-12-14 13:30:40.541966+00:00
366,4,767,Drawings,DRAWINGS,0.0,CREDIT,True,2025-12-14 13:30:40.541968+00:00,2025-12-14 13:30:40.541970+00:00
367,4,768,Retained Earnings,RETAINED_EARNINGS,0.0,CREDIT,True,2025-12-14 13:30:40.541972+00:00,2025-12-14 13:30:40.541974+00:00
368,5,795,Cash,CASH,0.0,DEBIT,True,2025-12-14 13:30:40.727057+00:00,2025-12-14 13:30:40.727066+00:00
369,5,795,Petty Cash,PETTY_CASH,0.0,DEBIT,True,2025-12-14 13:30:40.727067+00:00,2025-12-14 13:30:40.727069+00:00
370,5,796,Bank A/C (Placeholder),DEFAULT_BANK,0.0,DEBIT,True,2025-12-14 13:30:40.727070+00:00,2025-12-14 13:30:40.727071+00:00
371,5,797,Customers,CUSTOMERS,0.0,DEBIT,True,2025-12-14 13:30:40.727072+00:00,2025-12-14 13:30:40.727074+00:00
372,5,814,Suppliers,SUPPLIERS,0.0,CREDIT,True,2025-12-14 13:30:40.727075+00:00,2025-12-14 13:30:40.727076+00:00
373,5,802,Input Tax,INPUT_TAX,0.0,DEBIT,True,2025-12-14 13:30:40.727077+00:00,2025-12-14 13:30:40.727078+00:00
374,5,815,Output Tax,OUTPUT_TAX,0.0,CREDIT,True,2025-12-14 13:30:40.727079+00:00,2025-12-14 13:30:40.727081+00:00
375,5,815,Tax Payable,TAX_PAYABLE,0.0,CREDIT,True,2025-12-14 13:30:40.727082+00:00,2025-12-14 13:30:40.727083+00:00
376,5,802,Tax Receivable,TAX_RECEIVABLE,0.0,DEBIT,True,2025-12-14 13:30:40.727084+00:00,2025-12-14 13:30:40.727085+00:00
377,5,831,Service Charge,SERVICE_CHARGE,0.0,CREDIT,True,2025-12-14 13:30:40.727087+00:00,2025-12-14 13:30:40.727088+00:00
378,5,830,Sales (Goods/Service),SALES,0.0,CREDIT,True,2025-12-14 13:30:40.727089+00:00,2025-12-14 13:30:40.727090+00:00
379,5,837,Purchase (Goods/Service),PURCHASES,0.0,DEBIT,True,2025-12-14 13:30:40.727091+00:00,2025-12-14 13:30:40.727092+00:00
380,5,830,Sales Return,SALES_RETURN,0.0,CREDIT,True,2025-12-14 13:30:40.727094+00:00,2025-12-14 13:30:40.727095+00:00
381,5,837,Purchase Return,PURCHASE_RETURN,0.0,DEBIT,True,2025-12-14 13:30:40.727096+00:00,2025-12-14 13:30:40.727097+00:00
382,5,851,Discount Allowed,DISCOUNT_ALLOWED,0.0,DEBIT,True,2025-12-14 13:30:40.727098+00:00,2025-12-14 13:30:40.727099+00:00
383,5,833,Discount Received,DISCOUNT_RECEIVED,0.0,CREDIT,True,2025-12-14 13:30:40.727100+00:00,2025-12-14 13:30:40.727101+00:00
384,5,842,Salary Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.727102+00:00,2025-12-14 13:30:40.727117+00:00
385,5,843,Office Rent,,0.0,DEBIT,True,2025-12-14 13:30:40.727118+00:00,2025-12-14 13:30:40.727119+00:00
386,5,844,Electricity Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.727120+00:00,2025-12-14 13:30:40.727121+00:00
387,5,849,Internet Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.727123+00:00,2025-12-14 13:30:40.727124+00:00
388,5,847,Travel Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.727125+00:00,2025-12-14 13:30:40.727126+00:00
389,5,841,Printing & Stationery,,0.0,DEBIT,True,2025-12-14 13:30:40.727127+00:00,2025-12-14 13:30:40.727128+00:00
390,5,845,Repair & Maintenance,,0.0,DEBIT,True,2025-12-14 13:30:40.727129+00:00,2025-12-14 13:30:40.727131+00:00
391,5,850,Miscellaneous Expense,,0.0,DEBIT,True,2025-12-14 13:30:40.727132+00:00,2025-12-14 13:30:40.727133+00:00
392,5,834,Commission Income,,0.0,CREDIT,True,2025-12-14 13:30:40.727134+00:00,2025-12-14 13:30:40.727135+00:00
393,5,831,Interest Income,,0.0,CREDIT,True,2025-12-14 13:30:40.727136+00:00,2025-12-14 13:30:40.727137+00:00
394,5,832,Service Income,,0.0,CREDIT,True,2025-12-14 13:30:40.727138+00:00,2025-12-14 13:30:40.727140+00:00
395,5,826,Capital Account,CAPITAL,0.0,CREDIT,True,2025-12-14 13:30:40.727141+00:00,2025-12-14 13:30:40.727142+00:00
396,5,827,Drawings,DRAWINGS,0.0,CREDIT,True,2025-12-14 13:30:40.727143+00:00,2025-12-14 13:30:40.727144+00:00
397,5,828,Retained Earnings,RETAINED_EARNINGS,0.0,CREDIT,True,2025-12-14 13:30:40.727145+00:00,2025-12-14 13:30:40.727146+00:00
69,6,213,Petty Cash,PETTY_CASH,0.0,DEBIT,True,2025-11-23 08:14:49.053068+00:00,2025-12-14 13:30:40.850414+00:00
70,6,214,Bank A/C (Placeholder),DEFAULT_BANK,0.0,DEBIT,True,2025-11-23 08:14:49.053070+00:00,2025-12-14 13:30:40.850416+00:00
75,6,249,Service Charge,SERVICE_CHARGE,0.0,CREDIT,True,2025-11-23 08:14:49.053080+00:00,2025-12-14 13:30:40.850418+00:00
76,6,248,Sales (Goods/Service),SALES,0.0,CREDIT,True,2025-11-23 08:14:49.053082+00:00,2025-12-14 13:30:40.850420+00:00
77,6,255,Purchase (Goods/Service),PURCHASES,0.0,DEBIT,True,2025-11-23 08:14:49.053084+00:00,2025-12-14 13:30:40.850422+00:00
78,6,248,Sales Return,SALES_RETURN,0.0,DEBIT,True,2025-11-23 08:14:49.053086+00:00,2025-12-14 13:30:40.850424+00:00
79,6,255,Purchase Return,PURCHASE_RETURN,0.0,CREDIT,True,2025-11-23 08:14:49.053088+00:00,2025-12-14 13:30:40.850426+00:00
80,6,269,Discount Allowed,DISCOUNT_ALLOWED,0.0,DEBIT,True,2025-11-23 08:14:49.053090+00:00,2025-12-14 13:30:40.850428+00:00
81,6,251,Discount Received,DISCOUNT_RECEIVED,0.0,CREDIT,True,2025-11-23 08:14:49.053092+00:00,2025-12-14 13:30:40.850431+00:00
93,6,244,Capital Account,CAPITAL,0.0,CREDIT,True,2025-11-23 08:14:49.053118+00:00,2025-12-14 13:30:40.850433+00:00
94,6,245,Drawings,DRAWINGS,0.0,CREDIT,True,2025-11-23 08:14:49.053120+00:00,2025-12-14 13:30:40.850435+00:00
95,6,246,Retained Earnings,RETAINED_EARNINGS,0.0,CREDIT,True,2025-11-23 08:14:49.053122+00:00,2025-12-14 13:30:40.850437+00:00
398,16,855,Cash,CASH,0.0,DEBIT,True,2025-12-14 13:30:41.156104+00:00,2025-12-14 13:30:41.156107+00:00
399,16,855,Petty Cash,PETTY_CASH,0.0,DEBIT,True,2025-12-14 13:30:41.156109+00:00,2025-12-14 13:30:41.156110+00:00
400,16,856,Bank A/C (Placeholder),DEFAULT_BANK,0.0,DEBIT,True,2025-12-14 13:30:41.156112+00:00,2025-12-14 13:30:41.156113+00:00
401,16,857,Customers,CUSTOMERS,0.0,DEBIT,True,2025-12-14 13:30:41.156114+00:00,2025-12-14 13:30:41.156115+00:00
402,16,874,Suppliers,SUPPLIERS,0.0,CREDIT,True,2025-12-14 13:30:41.156117+00:00,2025-12-14 13:30:41.156118+00:00
403,16,862,Input Tax,INPUT_TAX,0.0,DEBIT,True,2025-12-14 13:30:41.156119+00:00,2025-12-14 13:30:41.156120+00:00
404,16,875,Output Tax,OUTPUT_TAX,0.0,CREDIT,True,2025-12-14 13:30:41.156121+00:00,2025-12-14 13:30:41.156123+00:00
405,16,875,Tax Payable,TAX_PAYABLE,0.0,CREDIT,True,2025-12-14 13:30:41.156124+00:00,2025-12-14 13:30:41.156125+00:00
406,16,862,Tax Receivable,TAX_RECEIVABLE,0.0,DEBIT,True,2025-12-14 13:30:41.156126+00:00,2025-12-14 13:30:41.156127+00:00
407,16,891,Service Charge,SERVICE_CHARGE,0.0,CREDIT,True,2025-12-14 13:30:41.156129+00:00,2025-12-14 13:30:41.156130+00:00
408,16,890,Sales (Goods/Service),SALES,0.0,CREDIT,True,2025-12-14 13:30:41.156131+00:00,2025-12-14 13:30:41.156132+00:00
409,16,897,Purchase (Goods/Service),PURCHASES,0.0,DEBIT,True,2025-12-14 13:30:41.156133+00:00,2025-12-14 13:30:41.156134+00:00
410,16,890,Sales Return,SALES_RETURN,0.0,CREDIT,True,2025-12-14 13:30:41.156136+00:00,2025-12-14 13:30:41.156137+00:00
411,16,897,Purchase Return,PURCHASE_RETURN,0.0,DEBIT,True,2025-12-14 13:30:41.156138+00:00,2025-12-14 13:30:41.156139+00:00
412,16,911,Discount Allowed,DISCOUNT_ALLOWED,0.0,DEBIT,True,2025-12-14 13:30:41.156140+00:00,2025-12-14 13:30:41.156141+00:00
413,16,893,Discount Received,DISCOUNT_RECEIVED,0.0,CREDIT,True,2025-12-14 13:30:41.156143+00:00,2025-12-14 13:30:41.156144+00:00
414,16,902,Salary Expense,,0.0,DEBIT,True,2025-12-14 13:30:41.156145+00:00,2025-12-14 13:30:41.156146+00:00
415,16,903,Office Rent,,0.0,DEBIT,True,2025-12-14 13:30:41.156147+00:00,2025-12-14 13:30:41.156148+00:00
416,16,904,Electricity Expense,,0.0,DEBIT,True,2025-12-14 13:30:41.156149+00:00,2025-12-14 13:30:41.156151+00:00
417,16,909,Internet Expense,,0.0,DEBIT,True,2025-12-14 13:30:41.156152+00:00,2025-12-14 13:30:41.156153+00:00
418,16,907,Travel Expense,,0.0,DEBIT,True,2025-12-14 13:30:41.156154+00:00,2025-12-14 13:30:41.156155+00:00
419,16,901,Printing & Stationery,,0.0,DEBIT,True,2025-12-14 13:30:41.156156+00:00,2025-12-14 13:30:41.156157+00:00
420,16,905,Repair & Maintenance,,0.0,DEBIT,True,2025-12-14 13:30:41.156159+00:00,2025-12-14 13:30:41.156160+00:00
421,16,910,Miscellaneous Expense,,0.0,DEBIT,True,2025-12-14 13:30:41.156161+00:00,2025-12-14 13:30:41.156162+00:00
422,16,894,Commission Income,,0.0,CREDIT,True,2025-12-14 13:30:41.156163+00:00,2025-12-14 13:30:41.156164+00:00
423,16,891,Interest Income,,0.0,CREDIT,True,2025-12-14 13:30:41.156166+00:00,2025-12-14 13:30:41.156167+00:00
424,16,892,Service Income,,0.0,CREDIT,True,2025-12-14 13:30:41.156169+00:00,2025-12-14 13:30:41.156170+00:00
425,16,886,Capital Account,CAPITAL,0.0,CREDIT,True,2025-12-14 13:30:41.156171+00:00,2025-12-14 13:30:41.156172+00:00
426,16,887,Drawings,DRAWINGS,0.0,CREDIT,True,2025-12-14 13:30:41.156173+00:00,2025-12-14 13:30:41.156174+00:00
427,16,888,Retained Earnings,RETAINED_EARNINGS,0.0,CREDIT,True,2025-12-14 13:30:41.156175+00:00,2025-12-14 13:30:41.156176+00:00
428,17,915,Cash,CASH,0.0,DEBIT,True,2025-12-14 13:30:41.340141+00:00,2025-12-14 13:30:41.340145+00:00
429,17,915,Petty Cash,PETTY_CASH,0.0,DEBIT,True,2025-12-14 13:30:41.340147+00:00,2025-12-14 13:30:41.340149+00:00
430,17,916,Bank A/C (Placeholder),DEFAULT_BANK,0.0,DEBIT,True,2025-12-14 13:30:41.340152+00:00,2025-12-14 13:30:41.340153+00:00
431,17,917,Customers,CUSTOMERS,0.0,DEBIT,True,2025-12-14 13:30:41.340156+00:00,2025-12-14 13:30:41.340158+00:00
432,17,934,Suppliers,SUPPLIERS,0.0,CREDIT,True,2025-12-14 13:30:41.340159+00:00,2025-12-14 13:30:41.340161+00:00
433,17,922,Input Tax,INPUT_TAX,0.0,DEBIT,True,2025-12-14 13:30:41.340163+00:00,2025-12-14 13:30:41.340165+00:00
434,17,935,Output Tax,OUTPUT_TAX,0.0,CREDIT,True,2025-12-14 13:30:41.340167+00:00,2025-12-14 13:30:41.340169+00:00
435,17,935,Tax Payable,TAX_PAYABLE,0.0,CREDIT,True,2025-12-14 13:30:41.340171+00:00,2025-12-14 13:30:41.340173+00:00
436,17,922,Tax Receivable,TAX_RECEIVABLE,0.0,DEBIT,True,2025-12-14 13:30:41.340175+00:00,2025-12-14 13:30:41.340176+00:00
437,17,951,Service Charge,SERVICE_CHARGE,0.0,CREDIT,True,2025-12-14 13:30:41.340179+00:00,2025-12-14 13:30:41.340185+00:00
438,17,950,Sales (Goods/Service),SALES,0.0,CREDIT,True,2025-12-14 13:30:41.340187+00:00,2025-12-14 13:30:41.340189+00:00
439,17,957,Purchase (Goods/Service),PURCHASES,0.0,DEBIT,True,2025-12-14 13:30:41.340191+00:00,2025-12-14 13:30:41.340192+00:00
440,17,950,Sales Return,SALES_RETURN,0.0,CREDIT,True,2025-12-14 13:30:41.340194+00:00,2025-12-14 13:30:41.340196+00:00
441,17,957,Purchase Return,PURCHASE_RETURN,0.0,DEBIT,True,2025-12-14 13:30:41.340198+00:00,2025-12-14 13:30:41.340199+00:00
442,17,971,Discount Allowed,DISCOUNT_ALLOWED,0.0,DEBIT,True,2025-12-14 13:30:41.340202+00:00,2025-12-14 13:30:41.340203+00:00
